AA, 124,J,01JAN24,07JAN24, 234567,CHS,0509,CLT,0616,320
AA, 368,J,15FEB24,17FEB24,   456 ,CLT,2251,CHS,2359,738
AA, 368,J,18FEB24,25FEB24,      7,CLT,2250,CHS,2358,738
AA, 368,J,19FEB24,02MAR24,123456 ,CLT,2251,CHS,2359,738
AA, 368,J,03MAR24,03MAR24,      7,CLT,2250,CHS,2358,738
AA, 368,J,04MAR24,04MAR24,1      ,CLT,2251,CHS,2359,738
AA, 368,J,05MAR24,09MAR24, 23456 ,CLT,2249,CHS,2356,738
AA, 368,J,10MAR24,10MAR24,      7,CLT,2250,CHS,2357,738
AA, 368,J,11MAR24,30MAR24,123456 ,CLT,2249,CHS,2355,738
AA, 368,J,17MAR24,24MAR24,      7,CLT,2250,CHS,2357,738
AA, 368,J,31MAR24,31MAR24,      7,CLT,2250,CHS,2357,738
AA, 368,J,01APR24,03APR24,123    ,CLT,2249,CHS,2355,738
AA, 411,J,06MAY24,04JUN24,1234567,CLT,1431,CHS,1534,319
AA, 411,J,06MAY24,04JUN24,1234567,CHS,1614,CLT,1723,319
AA, 425,J,04APR24,08APR24,1  4567,CLT,2251,CHS,2359,738
AA, 425,J,09APR24,23APR24, 2     ,CLT,1800,CHS,1903,738
AA, 425,J,10APR24,29APR24,1 34567,CLT,2251,CHS,2359,738
AA, 425,J,30APR24,30APR24, 2     ,CLT,1800,CHS,1903,738
AA, 425,J,01MAY24,05MAY24,  34567,CLT,2251,CHS,2359,738
AA, 425,J,06MAY24,26OCT24,1234567,CLT,2220,CHS,2326,738
AA, 521,J,04APR24,05APR24,   45  ,PHL,0823,CHS,1021,320
AA, 521,J,04APR24,05APR24,   45  ,CHS,1106,PHL,1255,320
AA, 521,J,06APR24,06APR24,     6 ,PHL,0820,CHS,1018,319
AA, 521,J,06APR24,06APR24,     6 ,CHS,1058,PHL,1249,319
AA, 521,J,07APR24,08APR24,1     7,PHL,0823,CHS,1021,320
AA, 521,J,07APR24,08APR24,1     7,CHS,1106,PHL,1255,320
AA, 521,J,09APR24,10APR24, 23    ,PHL,0823,CHS,1021,320
AA, 521,J,09APR24,10APR24, 23    ,CHS,1106,PHL,1255,320
AA, 521,J,11APR24,12APR24,   45  ,PHL,0823,CHS,1021,320
AA, 521,J,11APR24,12APR24,   45  ,CHS,1106,PHL,1255,320
AA, 521,J,13APR24,13APR24,     6 ,PHL,0820,CHS,1018,319
AA, 521,J,13APR24,13APR24,     6 ,CHS,1058,PHL,1249,319
AA, 521,J,14APR24,15APR24,1     7,PHL,0823,CHS,1021,320
AA, 521,J,14APR24,15APR24,1     7,CHS,1106,PHL,1255,320
AA, 521,J,16APR24,16APR24, 2     ,PHL,0823,CHS,1021,320
AA, 521,J,16APR24,16APR24, 2     ,CHS,1106,PHL,1255,320
AA, 521,J,17APR24,18APR24,  34   ,PHL,0823,CHS,1021,320
AA, 521,J,17APR24,18APR24,  34   ,CHS,1106,PHL,1255,320
AA, 521,J,19APR24,19APR24,    5  ,PHL,0823,CHS,1021,320
AA, 521,J,19APR24,19APR24,    5  ,CHS,1106,PHL,1255,320
AA, 521,J,20APR24,20APR24,     6 ,PHL,0820,CHS,1018,319
AA, 521,J,20APR24,20APR24,     6 ,CHS,1058,PHL,1249,319
AA, 521,J,21APR24,21APR24,      7,PHL,0823,CHS,1021,320
AA, 521,J,21APR24,21APR24,      7,CHS,1106,PHL,1255,320
AA, 521,J,22APR24,26APR24,12345  ,PHL,0823,CHS,1021,320
AA, 521,J,22APR24,26APR24,12345  ,CHS,1106,PHL,1255,320
AA, 521,J,27APR24,27APR24,     6 ,PHL,0820,CHS,1018,319
AA, 521,J,27APR24,27APR24,     6 ,CHS,1058,PHL,1249,319
AA, 521,J,28APR24,03MAY24,12345 7,PHL,0823,CHS,1021,320
AA, 521,J,28APR24,03MAY24,12345 7,CHS,1106,PHL,1255,320
AA, 521,J,04MAY24,04MAY24,     6 ,PHL,0820,CHS,1018,319
AA, 521,J,04MAY24,04MAY24,     6 ,CHS,1058,PHL,1249,319
AA, 521,J,05MAY24,05MAY24,      7,PHL,0823,CHS,1021,320
AA, 521,J,05MAY24,05MAY24,      7,CHS,1106,PHL,1255,320
AA, 521,J,06MAY24,15MAY24,1234567,PHL,0820,CHS,1013,319
AA, 521,J,06MAY24,15MAY24,1234567,CHS,1108,PHL,1255,319
AA, 521,J,16MAY24,26OCT24,1234567,PHL,0820,CHS,1013,319
AA, 521,J,16MAY24,26OCT24,1234567,CHS,1108,PHL,1255,319
AA, 528,J,01JAN24,07JAN24,1234567,CHS,0706,DFW,0920,738
AA, 528,J,08JAN24,08JAN24,1      ,CHS,0650,DFW,0903,738
AA, 528,J,09JAN24,14FEB24,1234567,CHS,0650,DFW,0857,319
AA, 528,J,15FEB24,15FEB24,   4   ,CHS,0700,DFW,0908,319
AA, 528,J,16FEB24,09MAR24,1234567,CHS,0700,DFW,0908,738
AA, 528,J,10MAR24,03APR24,1234567,CHS,0700,DFW,0910,738
AA, 528,J,06MAY24,04JUN24,1234567,CLT,1800,CHS,1859,319
AA, 528,J,06MAY24,04JUN24,1234567,CHS,1940,CLT,2049,319
AA, 528,J,27OCT24,02NOV24,1234567,CHS,0720,DFW,0929,738
AA, 528,J,03NOV24,04DEC24,1234567,CHS,0720,DFW,0929,738
AA, 528,J,05DEC24,18DEC24,1234567,CHS,0712,DFW,0925,738
AA, 528,J,19DEC24,31DEC24,1234567,CHS,0710,DFW,0925,738
AA, 529,J,04APR24,05APR24,   45  ,CLT,0718,CHS,0820,738
AA, 529,J,04APR24,05APR24,   45  ,CHS,0915,CLT,1020,738
AA, 529,J,06APR24,27APR24,     6 ,CLT,0719,CHS,0821,320
AA, 529,J,06APR24,27APR24,     6 ,CHS,0906,CLT,1013,320
AA, 529,J,07APR24,03MAY24,12345 7,CLT,0718,CHS,0820,738
AA, 529,J,07APR24,03MAY24,12345 7,CHS,0915,CLT,1020,738
AA, 529,J,04MAY24,04MAY24,     6 ,CLT,0719,CHS,0821,320
AA, 529,J,04MAY24,04MAY24,     6 ,CHS,0906,CLT,1013,320
AA, 529,J,05MAY24,05MAY24,      7,CLT,0718,CHS,0820,738
AA, 529,J,05MAY24,05MAY24,      7,CHS,0915,CLT,1020,738
AA, 529,J,06MAY24,26OCT24,1234567,CLT,0710,CHS,0810,319
AA, 529,J,06MAY24,26OCT24,1234567,CHS,0927,CLT,1030,319
AA, 545,J,04APR24,04APR24,   4   ,MIA,2235,CHS,0022,319
AA, 545,J,05APR24,05APR24,    5  ,MIA,2235,CHS,0022,319
AA, 545,J,06APR24,06APR24,     6 ,MIA,2235,CHS,0022,319
AA, 545,J,07APR24,08APR24,1     7,MIA,2235,CHS,0022,319
AA, 545,J,09APR24,23APR24, 2     ,MIA,2235,CHS,0022,319
AA, 545,J,10APR24,26APR24,1 345 7,MIA,2235,CHS,0022,319
AA, 545,J,13APR24,20APR24,     6 ,MIA,2235,CHS,0022,319
AA, 545,J,27APR24,27APR24,     6 ,MIA,2235,CHS,0022,319
AA, 545,J,28APR24,29APR24,1     7,MIA,2235,CHS,0022,319
AA, 545,J,30APR24,30APR24, 2     ,MIA,2235,CHS,0022,319
AA, 545,J,01MAY24,02MAY24,  34   ,MIA,2235,CHS,0022,319
AA, 545,J,03MAY24,03MAY24,    5  ,MIA,2235,CHS,0022,319
AA, 545,J,04MAY24,04MAY24,     6 ,MIA,2235,CHS,0022,319
AA, 545,J,05MAY24,05MAY24,      7,MIA,2235,CHS,0022,319
AA, 791,J,01JAN24,01JAN24,1      ,CHS,0918,CLT,1025,320
AA, 791,J,02JAN24,07JAN24, 234567,CLT,0725,CHS,0838,319
AA, 791,J,02JAN24,07JAN24, 234567,CHS,0918,CLT,1025,319
AA, 791,J,08JAN24,08JAN24,1      ,CLT,0735,CHS,0839,320
AA, 791,J,08JAN24,08JAN24,1      ,CHS,0925,CLT,1030,320
AA, 791,J,09JAN24,09JAN24, 2     ,CHS,0920,CLT,1030,319
AA, 791,J,10JAN24,13JAN24,  3456 ,CLT,0735,CHS,0839,320
AA, 791,J,10JAN24,13JAN24,  3456 ,CHS,0925,CLT,1030,320
AA, 791,J,14JAN24,14JAN24,      7,CHS,0920,CLT,1030,319
AA, 791,J,15JAN24,15JAN24,1      ,CLT,0735,CHS,0839,320
AA, 791,J,15JAN24,15JAN24,1      ,CHS,0925,CLT,1030,320
AA, 791,J,16JAN24,16JAN24, 2     ,CHS,0920,CLT,1030,319
AA, 791,J,17JAN24,12FEB24,1 34567,CLT,0735,CHS,0839,320
AA, 791,J,17JAN24,12FEB24,1 34567,CHS,0925,CLT,1030,320
AA, 791,J,23JAN24,06FEB24, 2     ,CHS,0920,CLT,1030,319
AA, 791,J,13FEB24,13FEB24, 2     ,CHS,0920,CLT,1030,319
AA, 791,J,14FEB24,14FEB24,  3    ,CLT,0735,CHS,0839,320
AA, 791,J,14FEB24,14FEB24,  3    ,CHS,0925,CLT,1030,320
AA, 857,J,08JAN24,08JAN24,1      ,MIA,2150,CHS,2339,319
AA, 857,J,09JAN24,10FEB24, 2 4 6 ,MIA,2150,CHS,2339,319
AA, 857,J,10JAN24,12FEB24,1 3 5 7,MIA,2150,CHS,2339,319
AA, 857,J,13FEB24,13FEB24, 2     ,MIA,2150,CHS,2339,319
AA, 857,J,14FEB24,14FEB24,  3    ,MIA,2150,CHS,2339,319
AA, 872,J,08JAN24,14FEB24,1234567,CHS,0603,MIA,0746,319
AA, 922,J,08JAN24,15JAN24,12345 7,MIA,1542,CHS,1726,319
AA, 922,J,08JAN24,15JAN24,12345 7,CHS,1823,MIA,2010,319
AA, 922,J,16JAN24,16JAN24, 2     ,MIA,1542,CHS,1726,319
AA, 922,J,16JAN24,16JAN24, 2     ,CHS,1823,MIA,2010,319
AA, 922,J,17JAN24,17JAN24,  3    ,MIA,1542,CHS,1726,319
AA, 922,J,17JAN24,17JAN24,  3    ,CHS,1823,MIA,2010,319
AA, 922,J,18JAN24,18JAN24,   4   ,MIA,1542,CHS,1726,319
AA, 922,J,18JAN24,18JAN24,   4   ,CHS,1823,MIA,2010,319
AA, 922,J,19JAN24,22JAN24,1   5 7,MIA,1542,CHS,1726,319
AA, 922,J,19JAN24,22JAN24,1   5 7,CHS,1823,MIA,2010,319
AA, 922,J,23JAN24,23JAN24, 2     ,MIA,1542,CHS,1726,319
AA, 922,J,23JAN24,23JAN24, 2     ,CHS,1823,MIA,2010,319
AA, 922,J,24JAN24,24JAN24,  3    ,MIA,1542,CHS,1726,319
AA, 922,J,24JAN24,24JAN24,  3    ,CHS,1823,MIA,2010,319
AA, 922,J,25JAN24,25JAN24,   4   ,MIA,1542,CHS,1726,319
AA, 922,J,25JAN24,25JAN24,   4   ,CHS,1823,MIA,2010,319
AA, 922,J,26JAN24,26JAN24,    5  ,MIA,1542,CHS,1726,319
AA, 922,J,26JAN24,26JAN24,    5  ,CHS,1823,MIA,2010,319
AA, 922,J,28JAN24,29JAN24,1     7,MIA,1542,CHS,1726,319
AA, 922,J,28JAN24,29JAN24,1     7,CHS,1823,MIA,2010,319
AA, 922,J,30JAN24,30JAN24, 2     ,MIA,1542,CHS,1726,319
AA, 922,J,30JAN24,30JAN24, 2     ,CHS,1823,MIA,2010,319
AA, 922,J,31JAN24,31JAN24,  3    ,MIA,1542,CHS,1726,319
AA, 922,J,31JAN24,31JAN24,  3    ,CHS,1823,MIA,2010,319
AA, 922,J,01FEB24,01FEB24,   4   ,MIA,1542,CHS,1726,319
AA, 922,J,01FEB24,01FEB24,   4   ,CHS,1823,MIA,2010,319
AA, 922,J,02FEB24,05FEB24,1   5 7,MIA,1542,CHS,1726,319
AA, 922,J,02FEB24,05FEB24,1   5 7,CHS,1823,MIA,2010,319
AA, 922,J,06FEB24,06FEB24, 2     ,MIA,1542,CHS,1726,319
AA, 922,J,06FEB24,06FEB24, 2     ,CHS,1823,MIA,2010,319
AA, 922,J,07FEB24,07FEB24,  3    ,MIA,1542,CHS,1726,319
AA, 922,J,07FEB24,07FEB24,  3    ,CHS,1823,MIA,2010,319
AA, 922,J,08FEB24,08FEB24,   4   ,MIA,1542,CHS,1726,319
AA, 922,J,08FEB24,08FEB24,   4   ,CHS,1823,MIA,2010,319
AA, 922,J,09FEB24,12FEB24,1   5 7,MIA,1542,CHS,1726,319
AA, 922,J,09FEB24,12FEB24,1   5 7,CHS,1823,MIA,2010,319
AA, 922,J,13FEB24,13FEB24, 2     ,MIA,1542,CHS,1726,319
AA, 922,J,13FEB24,13FEB24, 2     ,CHS,1823,MIA,2010,319
AA, 922,J,14FEB24,14FEB24,  3    ,MIA,1542,CHS,1726,319
AA, 922,J,14FEB24,14FEB24,  3    ,CHS,1823,MIA,2010,319
AA, 922,J,15FEB24,15FEB24,   4   ,MIA,1550,CHS,1737,319
AA, 922,J,15FEB24,15FEB24,   4   ,CHS,1818,MIA,2002,319
AA, 922,J,16FEB24,16FEB24,    5  ,MIA,1550,CHS,1737,319
AA, 922,J,16FEB24,16FEB24,    5  ,CHS,1818,MIA,2002,319
AA, 922,J,17FEB24,17FEB24,     6 ,MIA,1555,CHS,1742,319
AA, 922,J,17FEB24,17FEB24,     6 ,CHS,1825,MIA,2009,319
AA, 922,J,18FEB24,19FEB24,1     7,MIA,1550,CHS,1737,319
AA, 922,J,18FEB24,19FEB24,1     7,CHS,1818,MIA,2002,319
AA, 922,J,20FEB24,20FEB24, 2     ,MIA,1550,CHS,1737,319
AA, 922,J,20FEB24,20FEB24, 2     ,CHS,1818,MIA,2002,319
AA, 922,J,21FEB24,21FEB24,  3    ,MIA,1550,CHS,1737,319
AA, 922,J,21FEB24,21FEB24,  3    ,CHS,1818,MIA,2002,319
AA, 922,J,22FEB24,22FEB24,   4   ,MIA,1550,CHS,1737,319
AA, 922,J,22FEB24,22FEB24,   4   ,CHS,1818,MIA,2002,319
AA, 922,J,23FEB24,23FEB24,    5  ,MIA,1550,CHS,1737,319
AA, 922,J,23FEB24,23FEB24,    5  ,CHS,1818,MIA,2002,319
AA, 922,J,24FEB24,24FEB24,     6 ,MIA,1555,CHS,1742,319
AA, 922,J,24FEB24,24FEB24,     6 ,CHS,1825,MIA,2009,319
AA, 922,J,25FEB24,26FEB24,1     7,MIA,1550,CHS,1737,319
AA, 922,J,25FEB24,26FEB24,1     7,CHS,1818,MIA,2002,319
AA, 922,J,27FEB24,27FEB24, 2     ,MIA,1550,CHS,1737,319
AA, 922,J,27FEB24,27FEB24, 2     ,CHS,1818,MIA,2002,319
AA, 922,J,28FEB24,28FEB24,  3    ,MIA,1550,CHS,1737,319
AA, 922,J,28FEB24,28FEB24,  3    ,CHS,1818,MIA,2002,319
AA, 922,J,29FEB24,29FEB24,   4   ,MIA,1550,CHS,1737,319
AA, 922,J,29FEB24,29FEB24,   4   ,CHS,1818,MIA,2002,319
AA, 922,J,01MAR24,01MAR24,    5  ,MIA,1550,CHS,1737,319
AA, 922,J,01MAR24,01MAR24,    5  ,CHS,1818,MIA,2002,319
AA, 922,J,02MAR24,02MAR24,     6 ,MIA,1555,CHS,1742,319
AA, 922,J,02MAR24,02MAR24,     6 ,CHS,1825,MIA,2009,319
AA, 922,J,03MAR24,04MAR24,1     7,MIA,1550,CHS,1737,319
AA, 922,J,03MAR24,04MAR24,1     7,CHS,1818,MIA,2002,319
AA, 922,J,05MAR24,05MAR24, 2     ,MIA,1546,CHS,1732,319
AA, 922,J,05MAR24,05MAR24, 2     ,CHS,1818,MIA,2002,319
AA, 922,J,06MAR24,06MAR24,  3    ,MIA,1546,CHS,1732,319
AA, 922,J,06MAR24,06MAR24,  3    ,CHS,1818,MIA,2002,319
AA, 922,J,07MAR24,07MAR24,   4   ,MIA,1546,CHS,1732,319
AA, 922,J,07MAR24,07MAR24,   4   ,CHS,1818,MIA,2002,319
AA, 922,J,08MAR24,08MAR24,    5  ,MIA,1546,CHS,1732,319
AA, 922,J,08MAR24,08MAR24,    5  ,CHS,1818,MIA,2002,319
AA, 922,J,09MAR24,09MAR24,     6 ,MIA,1546,CHS,1732,319
AA, 922,J,09MAR24,09MAR24,     6 ,CHS,1818,MIA,2002,319
AA, 922,J,10MAR24,11MAR24,1     7,MIA,1546,CHS,1738,319
AA, 922,J,10MAR24,11MAR24,1     7,CHS,1818,MIA,2005,319
AA, 922,J,12MAR24,12MAR24, 2     ,MIA,1546,CHS,1738,319
AA, 922,J,12MAR24,12MAR24, 2     ,CHS,1818,MIA,2005,319
AA, 922,J,13MAR24,13MAR24,  3    ,MIA,1546,CHS,1738,319
AA, 922,J,13MAR24,13MAR24,  3    ,CHS,1818,MIA,2005,319
AA, 922,J,14MAR24,14MAR24,   4   ,MIA,1546,CHS,1738,319
AA, 922,J,14MAR24,14MAR24,   4   ,CHS,1818,MIA,2005,319
AA, 922,J,15MAR24,15MAR24,    5  ,MIA,1546,CHS,1738,319
AA, 922,J,15MAR24,15MAR24,    5  ,CHS,1818,MIA,2005,319
AA, 922,J,16MAR24,16MAR24,     6 ,MIA,1546,CHS,1738,319
AA, 922,J,16MAR24,16MAR24,     6 ,CHS,1818,MIA,2005,319
AA, 922,J,17MAR24,18MAR24,1     7,MIA,1546,CHS,1738,319
AA, 922,J,17MAR24,18MAR24,1     7,CHS,1818,MIA,2005,319
AA, 922,J,19MAR24,19MAR24, 2     ,MIA,1546,CHS,1738,319
AA, 922,J,19MAR24,19MAR24, 2     ,CHS,1818,MIA,2005,319
AA, 922,J,20MAR24,20MAR24,  3    ,MIA,1546,CHS,1738,319
AA, 922,J,20MAR24,20MAR24,  3    ,CHS,1818,MIA,2005,319
AA, 922,J,21MAR24,21MAR24,   4   ,MIA,1546,CHS,1738,319
AA, 922,J,21MAR24,21MAR24,   4   ,CHS,1818,MIA,2005,319
AA, 922,J,22MAR24,22MAR24,    5  ,MIA,1546,CHS,1738,319
AA, 922,J,22MAR24,22MAR24,    5  ,CHS,1818,MIA,2005,319
AA, 922,J,23MAR24,23MAR24,     6 ,MIA,1546,CHS,1738,319
AA, 922,J,23MAR24,23MAR24,     6 ,CHS,1818,MIA,2005,319
AA, 922,J,24MAR24,25MAR24,1     7,MIA,1546,CHS,1738,319
AA, 922,J,24MAR24,25MAR24,1     7,CHS,1818,MIA,2005,319
AA, 922,J,26MAR24,26MAR24, 2     ,MIA,1546,CHS,1738,319
AA, 922,J,26MAR24,26MAR24, 2     ,CHS,1818,MIA,2005,319
AA, 922,J,27MAR24,27MAR24,  3    ,MIA,1546,CHS,1738,319
AA, 922,J,27MAR24,27MAR24,  3    ,CHS,1818,MIA,2005,319
AA, 922,J,28MAR24,28MAR24,   4   ,MIA,1546,CHS,1738,319
AA, 922,J,28MAR24,28MAR24,   4   ,CHS,1818,MIA,2005,319
AA, 922,J,29MAR24,29MAR24,    5  ,MIA,1546,CHS,1738,319
AA, 922,J,29MAR24,29MAR24,    5  ,CHS,1818,MIA,2005,319
AA, 922,J,30MAR24,30MAR24,     6 ,MIA,1546,CHS,1738,319
AA, 922,J,30MAR24,30MAR24,     6 ,CHS,1818,MIA,2005,319
AA, 922,J,31MAR24,03APR24,123   7,MIA,1556,CHS,1748,319
AA, 922,J,31MAR24,03APR24,123   7,CHS,1828,MIA,2015,319
AA, 936,J,27OCT24,02NOV24,1234567,CLT,1300,CHS,1405,319
AA, 936,J,27OCT24,02NOV24,1234567,CHS,1440,CLT,1545,319
AA, 936,J,03NOV24,04DEC24,1234567,CLT,1300,CHS,1405,319
AA, 936,J,03NOV24,04DEC24,1234567,CHS,1440,CLT,1545,319
AA, 958,J,04APR24,08APR24,1  4567,CLT,1303,CHS,1404,738
AA, 958,J,04APR24,08APR24,1  4567,CHS,1454,CLT,1603,738
AA, 958,J,09APR24,16APR24, 2     ,CLT,1309,CHS,1410,738
AA, 958,J,09APR24,16APR24, 2     ,CHS,1500,CLT,1609,738
AA, 958,J,10APR24,18APR24,1 34567,CLT,1303,CHS,1404,738
AA, 958,J,10APR24,18APR24,1 34567,CHS,1454,CLT,1603,738
AA, 958,J,19APR24,19APR24,    5  ,CLT,1303,CHS,1404,320
AA, 958,J,20APR24,21APR24,     67,CLT,1240,CHS,1338,320
AA, 958,J,22APR24,29APR24,1 34567,CLT,1303,CHS,1404,738
AA, 958,J,22APR24,29APR24,1 34567,CHS,1454,CLT,1603,738
AA, 958,J,23APR24,23APR24, 2     ,CLT,1309,CHS,1410,738
AA, 958,J,23APR24,23APR24, 2     ,CHS,1500,CLT,1609,738
AA, 958,J,30APR24,30APR24, 2     ,CLT,1309,CHS,1410,738
AA, 958,J,30APR24,30APR24, 2     ,CHS,1500,CLT,1609,738
AA, 958,J,01MAY24,05MAY24,  34567,CLT,1303,CHS,1404,738
AA, 958,J,01MAY24,05MAY24,  34567,CHS,1454,CLT,1603,738
AA, 958,J,06MAY24,26OCT24,1234567,CLT,1300,CHS,1357,738
AA, 958,J,06MAY24,26OCT24,1234567,CHS,1432,CLT,1545,738
AA, 969,J,06MAY24,26OCT24,1234567,CLT,1615,CHS,1718,738
AA, 969,J,06MAY24,26OCT24,1234567,CHS,1827,CLT,1940,738
AA, 977,J,05JUN24,05JUN24,  3    ,DFW,0710,CHS,1047,738
AA, 977,J,05JUN24,05JUN24,  3    ,CHS,1203,DFW,1400,738
AA, 977,J,06JUN24,06AUG24,12 4567,DFW,0710,CHS,1047,738
AA, 977,J,06JUN24,06AUG24,12 4567,CHS,1203,DFW,1400,738
AA, 977,J,12JUN24,07AUG24,  3    ,DFW,0710,CHS,1047,738
AA, 977,J,12JUN24,07AUG24,  3    ,CHS,1203,DFW,1400,738
AA, 977,J,08AUG24,12AUG24,1  4567,DFW,0710,CHS,1047,738
AA, 977,J,08AUG24,12AUG24,1  4567,CHS,1203,DFW,1400,738
AA,1008,J,08JAN24,08JAN24,1      ,CLT,2112,CHS,2214,319
AA,1008,J,09JAN24,06FEB24, 2     ,CLT,2134,CHS,2238,319
AA,1008,J,10JAN24,12FEB24,1 34567,CLT,2112,CHS,2214,319
AA,1008,J,13FEB24,13FEB24, 2     ,CLT,2134,CHS,2238,319
AA,1008,J,14FEB24,14FEB24,  3    ,CLT,2156,CHS,2258,319
AA,1040,J,04APR24,05MAY24,1234567,DCA,1705,CHS,1847,319
AA,1040,J,04APR24,05MAY24,1234567,CHS,1927,DCA,2100,319
AA,1059,J,01JAN24,07JAN24,1234567,PHL,1535,CHS,1732,319
AA,1059,J,01JAN24,07JAN24,1234567,CHS,1814,PHL,1959,319
AA,1059,J,08JAN24,08JAN24,1      ,PHL,1534,CHS,1732,319
AA,1059,J,08JAN24,08JAN24,1      ,CHS,1812,PHL,1959,319
AA,1059,J,11JAN24,12JAN24,   45  ,PHL,1534,CHS,1732,319
AA,1059,J,11JAN24,12JAN24,   45  ,CHS,1812,PHL,1959,319
AA,1059,J,14JAN24,12FEB24,1  45 7,PHL,1534,CHS,1732,319
AA,1059,J,14JAN24,12FEB24,1  45 7,CHS,1812,PHL,1959,319
AA,1059,J,15FEB24,16FEB24,   45  ,PHL,1949,CHS,2141,319
AA,1059,J,17FEB24,17FEB24,     6 ,PHL,2019,CHS,2213,319
AA,1059,J,18FEB24,23FEB24,12345 7,PHL,1949,CHS,2141,319
AA,1059,J,24FEB24,24FEB24,     6 ,PHL,2019,CHS,2213,319
AA,1059,J,25FEB24,29FEB24,1234  7,PHL,1949,CHS,2141,319
AA,1059,J,01MAR24,01MAR24,    5  ,PHL,1949,CHS,2141,319
AA,1059,J,02MAR24,02MAR24,     6 ,PHL,2019,CHS,2213,319
AA,1059,J,03MAR24,04MAR24,1     7,PHL,1949,CHS,2141,319
AA,1059,J,05MAR24,08MAR24, 2345  ,PHL,2019,CHS,2211,319
AA,1059,J,09MAR24,09MAR24,     6 ,PHL,2019,CHS,2213,319
AA,1059,J,10MAR24,12MAR24,12    7,PHL,2045,CHS,2244,319
AA,1059,J,13MAR24,13MAR24,  3    ,PHL,2045,CHS,2244,319
AA,1059,J,14MAR24,15MAR24,   45  ,PHL,2045,CHS,2244,319
AA,1059,J,16MAR24,16MAR24,     6 ,PHL,2012,CHS,2207,319
AA,1059,J,17MAR24,18MAR24,1     7,PHL,2045,CHS,2244,319
AA,1059,J,19MAR24,20MAR24, 23    ,PHL,2045,CHS,2244,319
AA,1059,J,21MAR24,25MAR24,1  45 7,PHL,2045,CHS,2244,319
AA,1059,J,23MAR24,23MAR24,     6 ,PHL,2012,CHS,2207,319
AA,1059,J,26MAR24,27MAR24, 23    ,PHL,2045,CHS,2244,319
AA,1059,J,28MAR24,29MAR24,   45  ,PHL,2045,CHS,2244,319
AA,1059,J,30MAR24,30MAR24,     6 ,PHL,2012,CHS,2207,319
AA,1059,J,31MAR24,03APR24,123   7,PHL,2045,CHS,2244,319
AA,1059,J,27OCT24,02NOV24,1234567,PHL,1530,CHS,1724,319
AA,1059,J,27OCT24,02NOV24,1234567,CHS,1821,PHL,2005,319
AA,1059,J,03NOV24,04DEC24,1234567,PHL,1530,CHS,1724,319
AA,1059,J,03NOV24,04DEC24,1234567,CHS,1821,PHL,2005,319
AA,1059,J,19DEC24,31DEC24,1234567,PHL,1530,CHS,1727,319
AA,1059,J,19DEC24,31DEC24,1234567,CHS,1820,PHL,2005,319
AA,1071,J,04APR24,05MAY24,1234567,CHS,1830,MIA,2016,319
AA,1113,J,08JAN24,08JAN24,1      ,CHS,0510,CLT,0615,320
AA,1113,J,10JAN24,13JAN24,  3456 ,CHS,0510,CLT,0620,319
AA,1113,J,15JAN24,14FEB24,1 34567,CHS,0510,CLT,0620,319
AA,1159,J,15FEB24,04MAR24,1  4567,CHS,1601,CLT,1711,319
AA,1159,J,07MAR24,09MAR24,   456 ,CHS,1559,CLT,1709,319
AA,1159,J,10MAR24,01APR24,1  4567,CHS,1559,CLT,1711,319
AA,1166,J,08JAN24,14JAN24,1 345 7,CLT,2248,CHS,2356,738
AA,1166,J,15JAN24,14FEB24,1 34567,CLT,2248,CHS,2356,738
AA,1184,J,06MAY24,26OCT24,1234567,CHS,0527,CLT,0640,738
AA,1184,J,27OCT24,02NOV24,1234567,CHS,0538,CLT,0640,319
AA,1184,J,03NOV24,04DEC24,1234567,CHS,0538,CLT,0640,319
AA,1184,J,05DEC24,18DEC24,1234567,CHS,0535,CLT,0640,319
AA,1184,J,19DEC24,31DEC24,1234567,CHS,0533,CLT,0640,320
AA,1242,J,04APR24,18APR24,1234567,CLT,1102,CHS,1200,320
AA,1242,J,04APR24,18APR24,1234567,CHS,1246,CLT,1355,320
AA,1242,J,22APR24,05MAY24,1234567,CLT,1102,CHS,1200,320
AA,1242,J,22APR24,05MAY24,1234567,CHS,1246,CLT,1355,320
AA,1242,J,06MAY24,26OCT24,1234567,CLT,1100,CHS,1210,738
AA,1242,J,06MAY24,26OCT24,1234567,CHS,1247,CLT,1400,738
AA,1287,J,01JAN24,07JAN24,1234567,CHS,0605,MIA,0749,319
AA,1287,J,15FEB24,15FEB24,   4   ,CHS,0522,MIA,0702,319
AA,1287,J,16FEB24,21FEB24,123 567,CHS,0600,MIA,0740,319
AA,1287,J,22FEB24,29FEB24,   4   ,CHS,0553,MIA,0733,319
AA,1287,J,23FEB24,06MAR24,123 567,CHS,0600,MIA,0740,319
AA,1287,J,07MAR24,07MAR24,   4   ,CHS,0553,MIA,0733,319
AA,1287,J,08MAR24,09MAR24,    56 ,CHS,0600,MIA,0740,319
AA,1287,J,10MAR24,13MAR24,123   7,CHS,0600,MIA,0741,319
AA,1287,J,14MAR24,21MAR24,   4   ,CHS,0553,MIA,0736,319
AA,1287,J,15MAR24,27MAR24,123 567,CHS,0600,MIA,0741,319
AA,1287,J,28MAR24,28MAR24,   4   ,CHS,0553,MIA,0736,319
AA,1287,J,29MAR24,30MAR24,    56 ,CHS,0600,MIA,0741,319
